Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI",Last
2023-05-05,40.47%,-3.91%,0.00%,0%,0.65438284993521,958786,0.9978020295362,2687707,89.84
2023-05-04,44.38%,+1.84%,6.75%,4%,0.64593449206655,1476237,0.99474175406044,2524228,86.61
2023-05-03,42.54%,-8.69%,0.00%,0%,0.72990182135606,881878,1.0326758415847,2410284,81.62
2023-05-02,51.23%,+0.87%,28.18%,37%,0.66623180053577,526206,1.0630396488758,2239281,89.91
2023-05-01,50.36%,+2.63%,24.80%,29%,0.49968401780653,322735,1.0951098086328,2143312,89.69
2023-04-28,47.73%,-1.94%,13.95%,16%,0.68104669607792,416481,1.0720444303152,2261651,89.37
2023-04-27,49.67%,-0.91%,21.09%,25%,0.58817849031133,322351,1.0840647654918,2215563,87.44
2023-04-26,50.58%,-0.94%,24.45%,31%,0.58204414025563,245943,1.0957598720264,2197071,85.94
2023-04-25,51.52%,+4.23%,26.37%,38%,0.7256151019891,340507,1.1155640047938,2137733,83.8
2023-04-24,47.29%,-0.06%,11.62%,15%,0.73411262748765,296698,1.1307867483988,2076245,87.57
2023-04-21,47.35%,-0.57%,11.83%,15%,0.72982799982864,323035,1.0604371443962,2624045,88.43
2023-04-20,47.92%,+0.33%,13.83%,18%,0.68816081288567,405714,1.0575847993171,2608034,90.11
2023-04-19,47.59%,-0.31%,12.70%,16%,0.62426387990605,286296,1.0615296083399,2600834,89.94
2023-04-18,47.91%,-0.61%,13.78%,17%,0.52904637382569,347329,1.0679506188757,2566244,89.78
2023-04-17,48.51%,+0.11%,15.90%,18%,0.68762406199608,398740,1.0540770953961,2614189,89.87
2023-04-14,48.41%,-1.46%,15.53%,19%,0.7053591625121,376956,1.0822671532251,2602557,91.75
2023-04-13,49.87%,-1.21%,20.62%,24%,0.57575551569601,301327,1.0901647427794,2564513,92.09
2023-04-12,51.08%,-0.78%,24.85%,32%,0.93742341925789,335213,1.0847024198233,2544298,92.33
2023-04-11,51.86%,-0.04%,27.57%,35%,0.65760435181982,277904,1.094678188916,2511184,94.03
2023-04-10,51.91%,+1.29%,27.73%,34%,0.91558533645324,378217,1.0913934679609,2604749,95.48
2023-04-06,50.61%,-1.36%,23.23%,27%,1.1311453917756,390136,1.1105350727593,2637179,92.47
2023-04-05,51.97%,+1.30%,27.95%,34%,0.89876203084189,424548,1.1302736357265,2604807,92.56
2023-04-04,50.67%,+1.53%,23.43%,28%,0.99223402211794,290396,1.1244549603679,2565239,95.87
2023-04-03,49.14%,+3.08%,18.10%,20%,0.90319638113324,356777,1.1697906228574,2674191,96.56
2023-03-31,46.07%,+0.03%,7.38%,8%,0.70240675620132,484602,1.1284980592503,2677691,98.01
2023-03-30,46.04%,+0.08%,7.28%,8%,0.97723507418854,488122,1.0908563653895,2584817,97.88
2023-03-29,45.96%,-2.34%,7.00%,8%,0.89600348591667,339396,1.0810603458804,2538929,96.09
2023-03-28,48.30%,+0.59%,15.15%,16%,0.8397834268494,402322,1.0692548032861,2483561,94.56
2023-03-27,47.70%,-1.64%,13.08%,14%,0.96967540426205,298914,1.0987234063115,2606073,96.61
2023-03-24,49.34%,-0.90%,18.80%,20%,0.94674509836275,471928,1.0894129933977,2624800,97.95
2023-03-23,50.25%,-0.57%,21.95%,24%,1.0145273119667,649677,1.0743637245677,2548472,100.28
2023-03-22,50.82%,+0.94%,23.93%,27%,0.92598010532475,743879,1.0560776471359,2448001,97.58
2023-03-21,49.88%,-2.47%,20.65%,21%,0.70012019018952,482353,1.0504431327333,2382984,95.93
2023-03-20,52.35%,+0.93%,29.27%,35%,0.93178792238002,504923,1.2651774191837,2775053,96.81
2023-03-17,51.42%,+0.77%,26.04%,31%,0.6996467380632,822250,1.10671916921,2854299,97.84
2023-03-16,50.65%,-1.27%,23.35%,27%,0.78365729152161,1050328,1.0758116056129,2689380,96.6
2023-03-15,51.92%,+1.48%,27.78%,33%,0.87523347877706,495958,1.066941898804,2637947,89.68
2023-03-14,50.44%,-3.22%,22.60%,25%,0.98695622176858,489588,1.0607859348103,2579867,87.45
2023-03-13,54.37%,+3.31%,36.31%,49%,1.0482402243438,390030,1.0517542958772,2517244,82.01
2023-03-10,51.06%,+1.73%,24.79%,28%,1.0397469999391,602733,1.0282740358105,2640971,82.67
2023-03-09,49.33%,+3.06%,18.76%,20%,0.93543055939604,601946,1.024367807785,2577002,84.03
2023-03-08,46.27%,+0.99%,8.09%,8%,0.78209180560678,517008,1.0200619353088,2500970,85.37
2023-03-07,45.28%,+1.01%,4.63%,6%,0.74506919809319,423544,1.024263976663,2439147,82.11
2023-03-06,44.27%,+0.32%,1.11%,3%,0.6304139990547,303557,1.0520135280288,2519809,81.16
2023-03-03,43.95%,-2.59%,0.00%,0%,0.59161433650345,446338,1.0296411995211,2510518,81.52
2023-03-02,46.54%,-0.48%,8.77%,7%,0.66033214179872,453797,1.0279525168246,2437822,80.44
2023-03-01,47.01%,+0.23%,10.44%,9%,1.1378514649849,260339,1.0199901673901,2399514,78.29
2023-02-28,46.78%,-0.68%,9.62%,8%,1.0871750809036,259918,1.0084178686734,2365141,78.58
2023-02-27,47.46%,-1.18%,12.00%,10%,0.74360915555241,246433,0.99515426683544,2449407,78.77
2023-02-24,48.65%,+1.10%,16.14%,13%,0.91082794706063,310414,1.0030101678961,2451388,78.09
2023-02-23,47.55%,-1.65%,12.31%,10%,0.73377007562311,483519,1.0118475781564,2399088,79.75
2023-02-22,49.20%,-0.38%,18.07%,15%,0.72497797699243,266309,1.0273605722337,2338307,76.61
2023-02-21,49.58%,+2.90%,19.42%,16%,0.90241204286148,263115,1.0568797971834,2590564,76.77
2023-02-17,46.68%,-0.30%,9.27%,8%,0.86164995541645,409213,1.0633990148916,2692387,78.5
2023-02-16,46.98%,+2.36%,10.33%,8%,1.0580852485745,434221,1.0565799351945,2643497,80.08
2023-02-15,44.63%,-1.56%,2.10%,4%,0.84952346570397,256159,1.0521924190848,2602613,85.18
2023-02-14,46.19%,-2.49%,7.56%,6%,0.8329679122158,352795,1.0587678988217,2549187,85.95
2023-02-13,48.68%,+0.65%,16.25%,11%,0.88386852169326,228566,1.036543615145,2645350,83.13
2023-02-10,48.03%,+0.94%,13.99%,10%,1.1664285029009,429046,1.0475173732885,2650544,81.48
2023-02-09,47.09%,+1.20%,10.71%,8%,0.71251369435114,378284,1.0392557050907,2613816,83.21
2023-02-08,45.90%,+1.31%,6.54%,5%,0.5693143118551,370490,1.0657840512696,2546492,84.69
2023-02-07,44.59%,-0.56%,1.97%,3%,0.76455585348898,390895,1.0727661767434,2513799,85.91
2023-02-06,45.15%,+0.94%,3.93%,4%,0.73617614349605,363748,1.2080144079244,2741336,83.68
2023-02-03,44.21%,-0.29%,0.63%,2%,0.71187322206119,539793,1.1287381752771,2778676,86.09
2023-02-02,44.49%,+0.47%,1.63%,2%,0.57288598558164,897149,1.1235774139904,2693123,88.31
2023-02-01,44.03%,-8.91%,0.00%,0%,0.7018617580987,1390918,1.0736030533345,2517661,84.64
2023-01-31,52.93%,-1.84%,30.87%,29%,0.84000219150063,604518,1.0807808686987,2288551,75.15
2023-01-30,54.78%,+3.57%,37.33%,43%,0.96031633403429,303900,1.0956705619286,2346778,72.45
2023-01-27,51.21%,+0.14%,24.81%,20%,0.59500168322708,459579,1.0673341970098,2348963,75.4
2023-01-26,51.07%,-1.71%,24.34%,19%,0.51045739050485,384425,1.0880321782518,2279440,75.1715
2023-01-25,52.78%,+0.19%,30.33%,27%,0.78464081603854,354112,1.1025514063552,2220801,74.91
2023-01-24,52.59%,+0.86%,28.84%,25%,0.74151616878426,409831,1.0888642951252,2179991,74.7
2023-01-23,51.73%,+0.92%,25.91%,21%,0.70766306579447,661243,0.8970410647393,2956474,76.53
2023-01-20,50.81%,-2.89%,22.77%,17%,0.63856926054104,408125,0.88973309440951,3150032,70.03
2023-01-19,53.70%,+1.48%,32.62%,33%,0.76120502120384,416134,0.90404875102368,3082971,67.71
2023-01-18,52.22%,-0.74%,27.58%,22%,2.1158179150651,469345,0.90460767310079,3057261,70.53
2023-01-17,52.96%,+1.20%,30.12%,26%,0.99747229371291,304239,0.93316098288879,3148085,71.59
2023-01-13,51.77%,-1.98%,26.03%,21%,0.97782086420635,360088,0.90305972211935,3160299,71
2023-01-12,53.75%,-1.68%,32.78%,31%,1.1768011557992,614733,0.88624472223003,3085206,70.8
2023-01-11,55.42%,-0.38%,38.50%,43%,2.3027554418612,423476,0.87652205146308,3040615,69.06
2023-01-10,55.81%,-0.20%,39.81%,44%,1.2253891648924,235168,0.87396284868396,3000252,68.05
2023-01-09,56.01%,+1.50%,40.51%,45%,1.0597357587699,468318,0.87319211780045,3031443,67.24
2023-01-06,54.51%,-2.07%,35.40%,38%,0.9967699918631,645394,0.8838655408837,2967465,63.96
2023-01-05,56.59%,+0.77%,42.47%,50%,0.88505747126437,338660,0.89130822761931,2914262,62.33
2023-01-04,55.82%,-1.52%,39.84%,44%,2.0186249057868,360454,0.89341125630425,2882126,64.66
2023-01-03,57.34%,+4.28%,45.04%,52%,1.0665612099232,267816,0.88162236927439,2950668,64.02
2022-12-30,53.06%,+0.88%,30.44%,26%,0.90177050738702,240070,0.89043050040931,2960486,64.77
2022-12-29,52.18%,-1.57%,27.44%,21%,1.3112495973994,308568,0.89053145191487,2918334,64.82
2022-12-28,53.75%,+0.46%,32.79%,31%,2.6856607977226,476438,0.90286326839424,2911181,62.57
2022-12-27,53.28%,+2.60%,31.21%,27%,0.98196269936101,190754,0.88940984736111,3032807,63.27
2022-12-23,50.68%,-2.02%,22.34%,16%,0.98037460181527,305249,0.89814539491596,3025807,64.52
2022-12-22,52.70%,+4.76%,29.22%,23%,1.1753069352556,528704,0.92109901349583,2978908,63.86
2022-12-21,47.94%,-1.55%,13.00%,6%,1.8639291158537,450897,0.9215382647701,2944669,67.68
2022-12-20,49.50%,-0.55%,18.30%,11%,0.83832223244786,235706,0.92024306169758,2898436,65.05
2022-12-19,50.05%,+0.14%,20.18%,13%,0.85450031603878,243520,0.86264857779569,3340826,64.59
2022-12-16,49.91%,-1.75%,19.71%,12%,1.3781696450657,432639,0.88285322299101,3426855,65.41
2022-12-15,51.66%,+0.59%,25.68%,19%,1.4766550297039,458996,0.91831887953416,3457154,66.53
2022-12-14,51.07%,-1.42%,23.66%,17%,1.6913890663503,589791,0.93189826588032,3427713,68.93
2022-12-13,52.49%,-2.55%,28.51%,20%,1.0273046590231,520030,0.91895337196913,3337342,71.65
2022-12-12,55.04%,+1.88%,37.19%,39%,1.4148456705818,388993,0.88726889071436,3393334,70.67
2022-12-09,53.15%,-1.40%,30.77%,25%,1.1484821443418,387627,0.91229701586744,3399303,68.59
2022-12-08,54.56%,+0.96%,35.55%,37%,1.3233359273961,414978,0.88326659894978,3322474,70.47
2022-12-07,53.60%,+0.96%,32.28%,29%,1.9075221090151,432334,0.88718732966595,3296101,70.14
2022-12-06,52.63%,+2.58%,28.99%,22%,0.92936847501641,402692,0.89389768827202,3227624,70.27
2022-12-05,50.05%,+2.41%,20.19%,13%,1.1106800681832,287272,0.90577399848398,3343852,73.62
2022-12-02,47.65%,-1.17%,11.98%,5%,1.1678614249287,513497,0.91965723832248,3362128,74.98
2022-12-01,48.81%,+0.87%,15.96%,8%,1.2108721128736,479180,0.89715497581453,3265146,77.48
2022-11-30,47.94%,-2.52%,12.99%,6%,0.98528730172714,518293,0.89565232223563,3222935,77.63
2022-11-29,50.46%,-0.90%,21.58%,14%,1.258480145065,271519,0.9070853878615,3347835,73.39
2022-11-28,51.36%,+0.50%,24.64%,15%,1.2332959197148,338255,0.91748316822424,3321635,73.19
2022-11-25,50.86%,-0.58%,22.94%,14%,1.1360543631791,248013,0.89959748275334,3325215,75.14
2022-11-23,51.44%,+1.00%,24.91%,17%,0.89494715235848,710861,0.87320431393407,3233042,76.4
2022-11-22,50.44%,-3.18%,21.51%,14%,0.99283693951741,444580,0.86992700059793,3177365,75.25
2022-11-21,53.62%,-0.15%,32.35%,27%,1.0991915206912,302229,0.93559170699668,3615935,72.46
2022-11-18,53.77%,-2.41%,32.86%,29%,0.59081180443735,558192,0.88559532498074,3720355,73.57
2022-11-17,56.18%,-0.29%,41.07%,46%,0.99456095533319,592606,0.87009724782305,3677780,73.9
2022-11-16,56.46%,-1.01%,42.05%,47%,1.1425567416383,626625,0.88938322905845,3628381,72.7
2022-11-15,57.47%,+1.34%,45.49%,52%,0.91032220948826,843434,0.86453705990716,3525297,76.37
2022-11-14,56.13%,+1.78%,40.92%,46%,0.64643779019743,637206,0.93060937025379,3591001,73.53
2022-11-11,54.36%,+0.27%,34.87%,35%,0.65530535635142,929982,0.88108225207062,3542772,72.37
2022-11-10,52.98%,-3.24%,30.18%,25%,0.66877372805057,795159,0.85876869155444,3414296,68.47
2022-11-09,56.22%,+2.85%,41.23%,47%,0.78914917186782,331091,0.8674299113839,3370246,59.92
2022-11-08,53.37%,-0.38%,31.51%,28%,1.2320247330255,511868,0.8624815449123,3311427,63.85
2022-11-07,53.75%,+0.95%,32.81%,32%,0.82012912536145,338018,0.88789033375957,3626003,63.08
2022-11-04,52.81%,-1.40%,29.58%,25%,0.95028116511878,582313,0.87393573479488,3607836,62.19
2022-11-03,54.21%,-0.28%,34.36%,34%,1.0485594821514,732950,0.86220931490768,3528017,60.11
2022-11-02,54.49%,-7.79%,43.25%,37%,1.0135650525768,1130353,0.86572932757139,3461663,58.63
2022-11-01,62.27%,-0.16%,67.01%,77%,0.69082077865163,787072,0.85165608978546,3231725,59.66
2022-10-31,62.44%,+3.21%,69.10%,78%,0.694082577937,374521,0.86687342400697,3364918,60.06
2022-10-28,59.22%,-3.55%,63.12%,62%,0.71921189923951,552957,0.84125109742006,3343016,62.01
2022-10-27,62.77%,+1.43%,72.31%,81%,0.53578229499555,466156,0.85024988529118,3290514,58.6
2022-10-26,61.34%,+0.13%,68.61%,73%,1.1619628250396,537598,0.85686186038387,3263470,59.73
2022-10-25,61.21%,-2.32%,68.27%,72%,0.67017160212604,549904,0.85581257522103,3156405,61.47
2022-10-24,63.53%,+0.43%,74.27%,85%,0.78313422858468,392113,0.74240660570817,3517675,58.7
2022-10-21,63.10%,-1.11%,73.16%,84%,0.80626901769909,598957,0.78179907751966,3550926,58.745
2022-10-20,64.21%,-1.50%,76.04%,87%,0.90119312992214,595313,0.78333546344099,3502305,57.77
2022-10-19,65.71%,+0.52%,79.94%,91%,1.3556920830103,522615,0.80674520974266,3453093,57.23
2022-10-18,65.19%,+0.23%,78.58%,89%,0.5633325007116,538246,0.81951267082933,3358411,57.92
2022-10-17,64.96%,-2.46%,77.97%,89%,0.58919138965011,320114,0.78270250074724,3578597,57.96
2022-10-14,67.42%,+0.78%,84.36%,94%,0.78374971231893,519287,0.82224181065533,3551542,55.94
2022-10-13,66.64%,-2.62%,82.32%,93%,0.82832457002192,677365,0.81327675068941,3458033,58.94
2022-10-12,69.26%,+0.10%,89.12%,97%,1.9793854950119,553400,0.82478399854843,3419335,57.85
2022-10-11,69.16%,+1.16%,88.87%,96%,0.78864787746286,541599,0.83512695779874,3358965,57.63
2022-10-10,68.00%,+2.14%,85.86%,96%,0.85343068998102,704135,0.78906045259577,3365568,57.81
2022-10-07,65.86%,+3.64%,80.31%,93%,0.75198257149273,1334154,0.87607488652762,3221517,58.44
2022-10-06,62.22%,+1.25%,70.89%,83%,0.76820823359889,593927,0.8736868401409,3142645,67.85
2022-10-05,60.97%,+0.96%,67.65%,77%,1.5657988973834,616192,0.86967288270717,3093342,67.94
2022-10-04,60.01%,-1.22%,65.16%,73%,0.46909474813612,427201,0.87627028210672,3041800,67.9
2022-10-03,61.23%,-0.08%,68.33%,77%,0.54176923479809,470992,0.826642117012,3138942,66.11
2022-09-30,61.31%,-2.43%,68.53%,78%,1.1859160763496,517179,0.85822821735785,3146811,63.36
2022-09-29,63.74%,+5.81%,74.82%,90%,0.81382456100264,635049,0.88068538807406,3065126,64.14
2022-09-28,57.93%,-2.38%,59.77%,64%,1.3671965979038,455335,0.86486625298533,2977369,68.36
2022-09-27,60.31%,-0.55%,65.93%,76%,0.66975141219895,409398,0.87531319228797,2907795,0
2022-09-26,60.86%,+3.48%,67.36%,77%,0.64512259286541,469008,0.83625098580564,2947708,66.3
2022-09-23,57.38%,+1.68%,58.33%,63%,0.95567625680421,662147,0.87681898343191,2911727,67.96
2022-09-22,55.69%,+2.04%,53.98%,55%,0.68902781758277,760250,0.94051426663721,2784213,69.5
2022-09-21,53.65%,-0.13%,48.69%,43%,0.92350374245008,465913,0.95538489131215,2725611,74.48
2022-09-20,53.78%,+1.48%,49.02%,44%,0.77329084905718,291623,0.96379391728918,2650134,75.25
2022-09-19,52.30%,-1.09%,45.20%,37%,0.80488917442981,280931,0.79969042062924,3069444,76.77
2022-09-16,53.39%,+0.87%,48.02%,42%,0.82375681505577,476006,0.89658590909846,3194890,76.51
2022-09-15,52.52%,+0.48%,45.76%,37%,1.0135946747184,550845,0.90571814739636,3124524,76.66
2022-09-14,52.04%,-1.35%,44.52%,37%,1.1936911514331,466427,0.92332863623348,3062847,77.46
2022-09-13,53.39%,+4.84%,48.01%,42%,0.7665024731506,517133,0.94184887318296,2978301,77.03
2022-09-12,48.55%,+1.51%,35.48%,26%,0.67414909070849,364181,0.94932294452432,3083248,84.64
2022-09-09,47.05%,-2.92%,31.57%,22%,0.6228970428318,538758,0.91141302384337,3068571,85.45
2022-09-08,49.96%,-2.03%,39.13%,31%,0.50878711950185,608177,0.92832209774926,2998026,82.78
2022-09-07,52.00%,-3.09%,44.40%,37%,0.75364592050006,450566,0.95144495105933,2960422,79.61
2022-09-06,55.09%,+0.40%,52.42%,52%,0.94559590553027,398388,0.91511226322948,3037121,78.72
2022-09-02,54.70%,+0.51%,51.39%,50%,0.78447700758393,537654,0.95910424924497,2939824,80.24
2022-09-01,54.19%,+1.07%,50.08%,47%,1.1112766514938,692959,0.97498287318492,2885764,82.33
2022-08-31,53.12%,+0.46%,47.31%,42%,1.2333511725212,459043,0.98311913854122,2836491,84.87
2022-08-30,52.66%,-0.53%,46.11%,40%,0.89058000405597,372898,0.98799598725447,2788226,86.94
2022-08-29,53.19%,+2.15%,47.49%,42%,0.90063734086346,358751,0.95839632587784,2910739,88.49
2022-08-26,51.04%,+4.41%,41.93%,37%,0.81783856122574,532474,0.98272038823979,2912186,91.18
2022-08-25,46.63%,-2.57%,30.50%,25%,0.69549197277888,541140,0.98221720297159,2850466,97.18
2022-08-24,49.20%,+0.33%,37.16%,33%,0.91883892641564,427241,0.98737448765907,2775915,92.73
2022-08-23,48.87%,-1.21%,36.31%,32%,0.77913302860317,294644,0.98535001606707,2743174,92.49
2022-08-22,50.09%,+4.85%,39.45%,35%,0.98432580978553,416635,0.99900386672496,3054294,92.84
2022-08-19,45.24%,+1.11%,26.90%,21%,0.75357487034654,629593,0.99142807074991,3113781,95.95
2022-08-18,44.13%,-0.70%,24.02%,19%,0.79126746506986,574352,0.99002126403371,3070565,100.44
2022-08-17,44.83%,+0.65%,25.85%,21%,0.83972245527312,405668,0.99856984932153,3040860,98.27
2022-08-16,44.18%,-0.42%,24.16%,19%,0.67444268741516,358962,1.006594877427,3007362,100.2
2022-08-15,44.61%,+0.39%,25.26%,21%,0.54758370051901,390915,0.99988009179356,3135544,101.01
2022-08-12,44.22%,-1.85%,24.26%,19%,0.60141664137533,654294,0.97732481508179,3118872,100.83
2022-08-11,46.07%,+0.82%,29.05%,25%,0.51486444100292,618198,0.98786446581702,3070366,98.12
2022-08-10,45.26%,-3.57%,26.94%,21%,0.5120447458015,528505,0.98293304628689,3028492,99.05
2022-08-09,48.83%,+0.95%,36.19%,32%,0.80975027326999,538084,0.9893927028789,2981286,95.54
2022-08-08,47.88%,+1.61%,33.74%,30%,0.8253737398743,530899,1.0266662529713,3200637,100.07
2022-08-05,46.28%,-2.37%,29.58%,24%,0.56765081874837,745581,0.97875536168137,3260601,102.28
2022-08-04,48.65%,+1.78%,35.72%,32%,0.54114324427007,1253438,0.93644130628594,3173349,103.91
2022-08-03,46.87%,-11.11%,31.12%,26%,0.43480271404515,986688,0.93837594943617,3125701,98.09
2022-08-02,57.98%,+2.69%,59.90%,66%,0.58018458086188,923896,0.93686821804467,2910712,99.29
2022-08-01,55.29%,+2.53%,52.94%,53%,0.45029373617151,627297,0.99182488136033,2914966,96.78
2022-07-29,52.76%,-1.06%,46.38%,41%,0.39410091494501,715072,0.94803263692754,2917549,94.461
2022-07-28,53.82%,-1.35%,49.13%,46%,0.48535452924174,483067,0.95500790121043,2880102,91.67
2022-07-27,55.18%,-4.06%,52.64%,52%,0.49977043617127,450786,0.95692911068087,2832150,89.82
2022-07-26,59.23%,+2.41%,63.15%,71%,0.70584044394721,306473,0.961211883243,2797100,85.25
2022-07-25,56.82%,+1.94%,56.91%,62%,0.76895077004397,294502,0.99072825538071,2917253,87.54
2022-07-22,54.88%,-0.71%,51.88%,52%,0.8015018562268,533785,0.95749696087206,2930647,88.1
2022-07-21,55.60%,-1.90%,53.73%,55%,0.60716348121527,573317,0.94413650023295,2883413,91.09
2022-07-20,57.50%,-1.21%,58.66%,63%,0.5597940754494,554460,0.95107796838089,2808965,89.43
2022-07-19,58.71%,-1.38%,61.79%,69%,0.60855813210053,523309,0.93341357160983,2727656,85.88
2022-07-18,60.09%,+1.30%,65.36%,75%,0.50168534094789,483828,0.8687225410703,2976989,81.43
2022-07-15,58.79%,-2.70%,62.00%,69%,0.47809761609768,623939,0.87786511541307,3066073,81.11
2022-07-14,61.49%,-1.16%,69.00%,80%,0.54262480165995,505549,0.88141844835234,3028365,78.6
2022-07-13,62.65%,-1.08%,72.01%,85%,0.77824419193747,393120,0.87885868834728,2977433,77.52
2022-07-12,63.73%,+1.02%,74.81%,90%,0.759155015501,317195,0.88737961193685,2943444,76.36
2022-07-11,62.71%,+3.39%,72.17%,87%,0.83713687071748,291978,0.86949791557993,3085754,76.949
2022-07-08,59.33%,-2.17%,63.39%,74%,0.59017474545245,537716,0.85257080598258,3087815,79.35
2022-07-07,61.50%,-2.57%,69.01%,81%,0.40443604098258,626165,0.84330964996302,3040613,79.3
2022-07-06,64.07%,-0.46%,75.68%,90%,0.47131154388056,528398,0.86549690578904,2947875,75.35
2022-07-05,64.53%,+2.08%,76.86%,90%,0.60224737869619,460417,0.79554634292163,3099350,75.2
2022-07-01,62.45%,+1.08%,71.47%,86%,0.62185139110853,714445,0.85675844193951,3037434,73.67
2022-06-30,61.37%,+0.10%,68.68%,82%,0.51826144179998,581400,0.8768559366254,2967450,76.47
2022-06-29,61.27%,+1.38%,68.44%,82%,0.77131911712797,682468,0.9041563027094,2853919,77.99
2022-06-28,59.89%,+3.28%,64.86%,79%,0.56396681222203,541181,0.92615749633764,2737482,80.78
2022-06-27,56.61%,+3.10%,56.36%,68%,0.59686461328403,320454,0.91230274712979,2819939,86.16
2022-06-24,53.51%,-3.02%,50.47%,53%,0.54897234305783,582189,0.89225223522423,2803173,87.08
2022-06-23,56.53%,+0.04%,58.18%,67%,0.56980057701068,620291,0.9046057783144,2639077,82.43
2022-06-22,56.49%,-0.59%,60.31%,67%,0.54929958586936,395059,0.92112132259018,2594361,83.75
2022-06-21,57.08%,-2.79%,61.70%,69%,0.46919639756442,444213,0.76502597746993,3148208,83.79
2022-06-17,59.88%,-3.12%,68.23%,79%,0.72428525935886,584781,0.89125836209359,3324140,81.57
2022-06-16,63.00%,+6.76%,75.54%,89%,0.62303020263928,587894,0.92889558308008,3250272,82.05
2022-06-15,56.24%,-5.49%,60.99%,68%,0.51570312731146,409834,0.95495481815194,3218534,89.3
2022-06-14,61.73%,-3.34%,73.66%,84%,0.78776279853863,348898,0.96915810015823,3189597,86.99
2022-06-13,65.07%,+8.94%,81.16%,92%,0.69629816167212,484992,0.91793974287677,3400511,86.99
