Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI",Last
2022-06-21,35.28%,-1.37%,65.74%,87%,0.70516776347434,957155,0.86877327061327,7726957,135.87
2022-06-17,36.65%,-3.09%,71.50%,90%,0.95474174323464,1655375,0.92001597117184,8059388,131.56
2022-06-16,39.74%,+3.57%,84.46%,97%,0.98087950172383,1538664,0.94262669154758,7896185,130.06
2022-06-15,36.17%,-3.53%,69.47%,89%,0.65334554215421,1101434,0.97134655416777,7833595,135.43
2022-06-14,39.70%,-2.38%,84.30%,97%,0.88850515641839,984829,0.9778145690278,7725585,132.76
2022-06-13,42.08%,+5.69%,94.28%,99%,1.1012687313803,1316842,0.94089242182426,7931453,131.88
2022-06-10,36.39%,+2.29%,71.39%,90%,0.94953762580779,1693924,0.96333890902263,7884076,137.13
2022-06-09,34.10%,+2.39%,62.09%,86%,0.82191630365356,1078221,0.97712603501845,7779900,142.64
2022-06-08,31.71%,+0.23%,52.41%,77%,0.80978018871585,979520,0.98325369396649,7739001,147.96
2022-06-07,31.48%,-2.47%,51.46%,76%,0.88355157044649,1006634,0.97845570975836,7626282,148.71
2022-06-06,33.94%,-0.11%,61.47%,86%,0.84922239173625,962413,0.95648141228154,7905934,146.14
2022-06-03,34.06%,+2.44%,61.92%,86%,0.91537580728562,1640958,0.96666879234393,7802489,145.38
2022-06-02,31.61%,-2.58%,52.01%,77%,0.73282906990003,1230903,0.955621025113,7696018,151.21
2022-06-01,34.20%,-0.55%,62.49%,87%,0.70542446486064,1229976,0.96293948367401,7570718,148.71
2022-05-31,34.75%,+2.27%,64.73%,88%,0.91823211013352,1221582,0.97674273795891,7872969,148.84
2022-05-27,32.48%,-3.05%,55.54%,81%,0.69077950279778,1876444,0.92537495719216,7803537,149.64
2022-05-26,35.54%,-1.42%,67.92%,89%,0.91382293581198,1528601,0.92059641759848,7670695,143.78
2022-05-25,36.96%,-1.57%,73.71%,92%,0.8780063876343,1030787,0.92188147492252,7596717,140.52
2022-05-24,38.53%,+2.01%,80.10%,96%,1.0840302060075,1187247,0.93292992287787,7509195,140.36
2022-05-23,36.52%,+36.52%,71.93%,92%,0.70555982137782,1530421,0.78103394909127,8303093,143.11
2022-05-20,0.00%,-38.16%,0.00%,0%,0,0,0,0,137.59
2022-05-19,38.16%,-1.40%,78.59%,95%,0.80560707146126,2323977,0.88000524501981,8186684,137.35
2022-05-18,39.57%,+6.32%,84.29%,97%,0.94316550427445,1678382,0.90052008992229,8016981,140.82
2022-05-17,33.25%,-3.89%,58.65%,89%,0.79943093960904,1091560,0.90294563316799,7896722,149.24
2022-05-16,37.14%,+0.22%,74.43%,94%,0.88322606296629,1084661,0.86010906510037,8221550,145.54
2022-05-13,36.91%,-5.91%,73.52%,93%,0.7102630958009,2022251,0.86450743432927,8143253,147.11
2022-05-12,42.82%,+1.44%,97.50%,99%,0.89722064050894,2568869,0.87457685614994,7908313,142.56
2022-05-11,41.39%,+3.99%,91.68%,99%,0.86061274129056,1748682,0.87676062263152,7695595,146.5
2022-05-10,37.40%,-2.52%,75.48%,95%,0.93918672565751,1106275,0.87503610713774,7568767,154.51
2022-05-09,39.92%,+4.66%,85.72%,98%,1.0736063427013,1222449,0.84540472459137,7923701,152.06
2022-05-06,35.26%,-0.45%,66.80%,94%,0.81002412361159,1672446,0.85920631515886,7870236,157.28
2022-05-05,35.71%,+6.71%,68.63%,94%,0.60950942513015,1760446,0.87847183885943,7673240,156.77
2022-05-04,29.00%,-4.14%,41.40%,67%,0.779228618589,1376502,0.87457335784556,7542479,166.02
2022-05-03,33.14%,-2.09%,58.21%,92%,0.8014738348635,946552,0.86725620224631,7408817,159.48
2022-05-02,35.23%,-1.93%,66.68%,94%,0.81507300135637,1362274,0.85884272354632,7830717,157.96
2022-04-29,37.16%,-0.47%,74.52%,96%,0.91718225778434,2108032,0.90177251343472,7806489,157.65
2022-04-28,37.63%,-4.17%,76.43%,96%,0.81767657503732,2087278,0.90088726278887,7355776,163.64
2022-04-27,41.80%,-1.64%,93.36%,99%,0.67814715083356,847565,0.90951340877486,7243214,156.57
2022-04-26,43.44%,+5.19%,100.00%,100%,1.011620026578,834076,0.90214429072226,7108123,156.8
2022-04-25,38.24%,+0.13%,90.05%,98%,1.0332463288221,1035266,0.85707282246067,7329911,162.88
2022-04-22,38.11%,+5.41%,89.45%,98%,0.98086374727226,1306239,0.88422299779145,7266278,161.79
2022-04-21,32.70%,+1.61%,64.39%,93%,0.76839356847168,1584852,0.88764385535134,7099068,166.42
2022-04-20,31.10%,+1.80%,56.94%,85%,0.744969044912,868677,0.89642005405191,7019138,167.23
2022-04-19,29.29%,-1.64%,48.59%,74%,0.56998507991724,952298,0.90707696352444,6876561,167.4
2022-04-18,30.93%,-0.73%,56.19%,84%,0.61875985707794,908359,0.91845954784421,7542464,165.07
2022-04-14,31.66%,+2.49%,59.57%,87%,0.62894054156536,1220039,0.93482850826848,7682937,165.29
2022-04-13,29.18%,-2.54%,48.06%,72%,0.73471657258288,1003027,0.93846944725038,7643449,170.4
2022-04-12,31.72%,-0.93%,59.85%,87%,0.66589270597329,1155135,0.9464079071146,7552160,167.66
2022-04-11,32.65%,+2.85%,64.16%,92%,0.72537561142993,985538,0.91794274136751,7777534,165.75
2022-04-08,29.80%,+0.12%,50.95%,77%,0.7619706265105,1184705,0.92482811755613,7789687,170.09
2022-04-07,29.68%,-0.86%,50.40%,77%,0.69310622189218,1096674,0.92794391130879,7686107,172.14
2022-04-06,30.55%,+2.30%,54.40%,82%,0.73259805790086,1454523,0.92217778453491,7611059,171.83
2022-04-05,28.25%,+1.79%,43.75%,65%,0.65431039519772,1075894,0.93685437940914,7466409,175.06
2022-04-04,26.46%,-0.34%,35.48%,50%,0.63145076497221,1216488,0.92521175686008,7687642,178.44
2022-04-01,26.80%,-0.29%,37.05%,54%,0.78029835797036,1443295,0.91604514400669,7695757,174.31
2022-03-31,27.09%,-0.73%,38.39%,55%,0.80907246698729,1286824,0.91729962762102,7671691,174.61
2022-03-30,27.81%,+2.16%,41.75%,60%,0.71939632792946,1625997,0.92445150958516,7519088,177.77
2022-03-29,25.66%,-0.60%,31.75%,45%,0.63276996245784,1711396,0.90721624416448,7294406,178.96
2022-03-28,26.26%,+1.97%,34.55%,49%,0.63364043276088,1127042,0.94565851560398,7500033,175.6
2022-03-25,24.30%,-0.54%,25.44%,38%,0.60568385676674,1837543,0.90073447008878,7488086,174.72
2022-03-24,24.84%,+0.01%,27.97%,42%,0.53149237133579,1721474,0.8966855642776,7337789,174.07
2022-03-23,24.83%,+1.09%,27.92%,41%,0.58416205166445,1971477,0.88889172782126,7097097,170.21
2022-03-22,23.74%,-1.92%,22.86%,33%,0.60834217359008,1416052,0.87424401987089,6871479,168.82
2022-03-21,25.66%,+0.69%,31.76%,43%,0.59897055474698,1291981,0.87841288167236,7646831,165.38
2022-03-18,24.97%,-2.83%,28.56%,42%,0.60164801121588,1770742,0.8670369373695,7749766,163.98
2022-03-17,27.80%,-1.24%,41.67%,57%,0.71859432662798,995647,0.86501689199847,7685522,160.62
2022-03-16,29.04%,-5.36%,47.43%,65%,0.74745986775018,1329789,0.86210963193105,7590065,159.59
2022-03-15,34.40%,-4.23%,72.23%,95%,0.69497320527171,1111438,0.85785074941109,7447531,155.09
2022-03-14,38.63%,+3.58%,91.83%,98%,0.79604626458723,1178456,0.81562174151195,7739823,150.62
2022-03-11,35.05%,+2.34%,75.24%,96%,0.77086000865959,1529637,0.85838606248739,7645010,154.73
2022-03-10,32.70%,+0.84%,64.39%,92%,0.73134223347932,1378048,0.86562996699775,7502713,158.52
2022-03-09,31.86%,-4.61%,60.50%,87%,0.74475653874912,1155055,0.86699401307311,7377944,162.95
2022-03-08,36.48%,-0.53%,81.87%,98%,0.7076667692014,1609937,0.86882218375313,7253510,157.44
2022-03-07,37.01%,+4.35%,84.35%,98%,0.76001132962207,1006642,0.84601430389482,7508006,159.3
2022-03-04,32.66%,+3.35%,64.18%,91%,0.86709015643877,1449620,0.84816633793016,7418268,163.17
2022-03-03,29.31%,+0.04%,48.66%,69%,0.49497760327379,1351684,0.86056206145145,7294261,166.23
2022-03-02,29.27%,-2.80%,48.48%,67%,0.64191418137553,1079066,0.86588986131696,7147084,166.56
2022-03-01,32.07%,+2.65%,61.45%,86%,0.74437288384443,974234,0.86964971732144,7016844,163.2
2022-02-28,29.42%,+2.19%,49.18%,70%,0.77551726844426,882235,0.86342223106545,7201853,165.12
2022-02-25,27.23%,-3.77%,39.02%,53%,0.59840942095952,1513414,0.86094211366974,7051132,164.85
2022-02-24,31.00%,-1.56%,56.51%,79%,0.6919423628417,1729248,0.8667463889181,6887316,162.74
2022-02-23,32.57%,+2.23%,63.75%,87%,0.75341486885189,1104206,0.88061243318199,6726725,160.07
2022-02-22,30.34%,+1.22%,53.42%,75%,0.70736544357005,1080455,0.86585266430079,7438022,164.32
2022-02-18,29.11%,-0.48%,47.76%,64%,0.8657858782967,1304175,0.88958665590887,7524763,167.3
2022-02-17,29.60%,+3.62%,49.99%,70%,0.99146156973016,950433,0.88514863467865,7445551,168.88
2022-02-16,25.98%,-0.78%,33.23%,44%,0.67145249677236,836338,0.88830852062149,7354669,172.55
2022-02-15,26.76%,-3.26%,36.84%,49%,0.73840332885313,944179,0.87770101664251,7177852,172.79
2022-02-14,30.02%,+0.44%,51.95%,72%,0.75905248229971,991066,0.84311443658605,7421656,168.88
2022-02-11,29.57%,+3.26%,49.89%,70%,0.89189794368028,1377209,0.85498296545352,7394539,168.64
2022-02-10,26.31%,+2.83%,34.79%,46%,0.67919131186972,1221029,0.84853359255555,7287010,172.12
2022-02-09,23.48%,-1.30%,21.69%,32%,0.48916623103157,1016968,0.85259638319811,7179678,176.28
2022-02-08,24.78%,-1.74%,27.71%,40%,0.48556823261871,1070034,0.8530360818088,7062343,174.83
2022-02-07,26.52%,+0.15%,35.75%,46%,0.60599348303777,726484,0.86935636954132,7358340,171.66
2022-02-04,26.37%,-2.57%,35.06%,45%,0.72458798275233,1475047,0.87787850747436,7204387,172.39
2022-02-03,28.95%,+4.23%,46.99%,60%,0.6473255026989,1397133,0.85023051736636,7228599,172.9
2022-02-02,24.71%,-1.11%,27.38%,39%,0.55775399319194,1047035,0.84785644685214,7143704,175.84
2022-02-01,25.82%,-1.67%,32.51%,42%,0.59517789599304,1104096,0.84847819852885,6974482,174.61
2022-01-31,27.49%,-3.80%,40.22%,49%,0.65198770838878,1433775,0.89299252469189,7370338,174.78
2022-01-28,31.29%,-9.10%,48.56%,77%,0.7541055846786,3367574,0.86602533005639,7196963,170.33
2022-01-27,40.39%,+1.32%,83.97%,99%,0.98697311211723,1769942,0.85089423967652,6843265,159.22
2022-01-26,39.07%,-0.06%,58.91%,97%,0.619529105272,1156279,0.85579996593364,6613390,159.69
2022-01-25,39.13%,+0.79%,59.09%,97%,0.75666817044007,880024,0.85430376580581,6479171,159.78
2022-01-24,38.34%,+2.32%,56.79%,96%,0.84908465916377,1499726,1.0250635756248,8460908,161.62
2022-01-21,36.02%,+2.55%,50.04%,95%,0.9153867626387,1921267,0.96812077397442,9150996,162.41
2022-01-20,33.47%,+0.61%,42.61%,89%,0.75023883056763,1306282,0.96254233127562,9082222,164.51
2022-01-19,32.85%,-0.70%,40.84%,87%,0.48941926971093,1406475,0.95973265205051,9030013,166.23
2022-01-18,33.55%,+4.30%,42.87%,89%,0.582529751655,1157975,0.95578699572262,9303446,169.8
2022-01-14,29.25%,-1.02%,30.38%,62%,0.82388105286539,1313778,0.95104560595851,9221978,173.07
2022-01-13,30.28%,+2.63%,33.35%,70%,0.69358215082698,1249950,0.94217591880901,9083885,172.19
2022-01-12,27.65%,-0.62%,25.72%,51%,0.44143350418974,1194330,0.93620766850528,8947326,175.53
2022-01-11,28.27%,-2.65%,27.53%,55%,0.45121730564323,1227145,0.93618917007764,8813961,175.08
2022-01-10,30.93%,+0.73%,35.24%,74%,0.52946429450511,1553431,0.87579252655292,9191963,172.19
2022-01-07,30.20%,-1.21%,33.12%,68%,0.6791923263784,1534587,0.88406819496084,9125863,172.17
2022-01-06,31.41%,-1.29%,36.64%,76%,0.52198649960796,1628591,0.89235462485982,8911501,172
2022-01-05,32.70%,+3.42%,40.40%,83%,0.49348411315064,1589433,0.89516287158862,8756854,174.92
2022-01-04,29.28%,-0.02%,30.45%,62%,0.5919912448019,1329569,0.89550369771377,8635513,179.7
2022-01-03,29.30%,+0.61%,30.50%,62%,0.47020681482867,1635239,0.87283415083308,9093844,182.01
2021-12-31,28.69%,-0.45%,28.73%,57%,0.51568578420213,1218334,0.83135209927241,9233170,177.57
2021-12-30,29.14%,-0.14%,30.03%,61%,0.37782841334348,1284949,0.8267955023681,9120103,178.2
2021-12-29,29.27%,-0.70%,30.43%,61%,0.40482007790515,984932,0.82171564087367,9045862,179.38
2021-12-28,29.98%,+0.54%,32.48%,66%,0.38043019214645,1340152,0.82650749898329,8892644,179.29
2021-12-27,29.43%,+2.73%,30.90%,64%,0.33401634798811,1443363,0.83138212640236,9278269,180.33
2021-12-23,26.71%,-1.03%,22.98%,47%,0.29699555686907,1685198,0.79060602643014,9430882,176.28
2021-12-22,27.74%,-1.04%,25.96%,52%,0.33225079334609,1776679,0.79036304831025,9330742,175.64
2021-12-21,28.77%,-3.62%,28.98%,58%,0.31635064029229,1568312,0.78167901358753,9281231,172.99
2021-12-20,32.39%,-0.33%,39.50%,80%,0.44297008481703,1463606,0.81907905438831,10343922,169.75
2021-12-17,32.72%,-1.91%,40.46%,82%,0.48644786889929,2539397,0.76460981966951,10715819,171.14
2021-12-16,34.64%,+3.06%,46.02%,88%,0.37079168802941,3082709,0.79282570592886,10376072,172.26
2021-12-15,31.58%,-1.32%,37.12%,76%,0.36898707066205,2678185,0.79182129337889,10266525,179.3
2021-12-14,32.90%,+0.31%,40.97%,83%,0.54459457953251,2355845,0.80805850590218,10061804,174.33
2021-12-13,32.59%,+2.73%,40.08%,82%,0.41332564063827,3255573,0.87214062662728,10120532,175.74
2021-12-10,29.86%,-0.68%,32.14%,66%,0.50106559005191,3181483,0.81309370515643,10140731,179.45
2021-12-09,30.54%,+1.41%,34.12%,71%,0.54121705474117,2801723,0.82501045114319,9805084,174.56
2021-12-08,29.13%,+1.26%,30.01%,62%,0.3264967859316,3522942,0.82798512136882,9426784,175.08
2021-12-07,27.87%,-1.17%,26.35%,56%,0.34109869848397,3025807,0.82334537574699,9159818,171.18
2021-12-06,29.04%,-2.44%,29.74%,62%,0.45541657179832,1860149,0.80056937794275,9576845,165.32
2021-12-03,31.48%,+2.05%,36.84%,76%,0.77622903224244,2566468,0.8011354542939,9633409,161.84
2021-12-02,29.43%,-2.30%,30.87%,65%,0.43137900899315,3601706,0.84118474826715,9152244,163.76
2021-12-01,31.73%,+3.10%,37.57%,78%,0.48649095557949,3865535,0.8320180749097,8865086,164.77
2021-11-30,28.63%,+1.72%,28.55%,60%,0.34462457063456,3302722,0.82428598098309,8657846,165.3
2021-11-29,26.91%,-3.26%,23.56%,52%,0.40996714702268,1320571,0.81274488422057,8868606,160.24
2021-11-26,30.17%,+3.50%,33.05%,62%,0.45523246377741,1452517,0.81835828549375,8885986,156.81
2021-11-24,26.67%,-0.49%,22.88%,50%,0.4507297127574,1346827,0.82770490283926,8854501,161.94
2021-11-23,27.17%,+2.30%,24.31%,53%,0.51464811493556,2219426,0.84350479769786,8409455,161.41
2021-11-22,24.87%,+1.72%,17.64%,44%,0.35996828853125,2775562,0.91690760890419,8842298,161.02
2021-11-19,23.15%,-0.95%,12.63%,34%,0.26326744045839,7249907,0.83734356160546,9025761,160.55
2021-11-18,24.10%,+1.89%,15.40%,39%,0.22992964324107,3891169,0.84465745117184,8735914,157.87
2021-11-17,22.21%,+1.06%,9.91%,23%,0.26218255554677,2361589,0.84461639201416,8603206,153.49
2021-11-16,21.15%,-0.34%,6.81%,12%,0.32408615517383,1031050,0.8520880068385,8488975,151
2021-11-15,21.49%,+0.32%,7.81%,16%,0.34750383733816,978847,0.84079064903029,8686056,150
2021-11-12,21.17%,-0.16%,6.89%,12%,0.38762222451483,1573676,0.83716836034115,8636387,149.99
2021-11-11,21.34%,-0.60%,7.37%,14%,0.35507110868941,840575,0.8380258473325,8552360,147.87
2021-11-10,21.94%,+0.20%,9.12%,20%,0.41290295215473,999318,0.84225896451136,8438119,147.92
2021-11-09,21.74%,+0.72%,8.55%,17%,0.4456287286008,858543,0.8403207285686,8365914,150.81
2021-11-08,21.03%,+0.58%,6.46%,11%,0.35953817303468,795304,0.83868698594142,8526431,150.44
2021-11-05,20.44%,+0.39%,4.77%,8%,0.43543042229642,1266575,0.83049601628129,8454695,151.28
2021-11-04,20.05%,+0.42%,3.63%,4%,0.22410477224098,1662513,0.80626798629034,8518526,150.96
2021-11-03,19.63%,-0.10%,2.40%,0%,0.35969531559589,974461,0.81388828048838,8447314,151.49
2021-11-02,19.73%,+0.06%,2.69%,2%,0.35241199810332,1434640,0.82221338066294,8317134,150.02
2021-11-01,19.66%,-0.51%,2.50%,1%,0.40668712481822,1097856,0.81484606487152,8519813,148.96
2021-10-29,20.18%,-2.66%,3.99%,4%,0.39601232633359,2612101,0.81700874352913,8407443,149.8
2021-10-28,22.83%,-1.30%,11.71%,26%,0.36760711391638,2080925,0.82631030725569,8072350,152.57
2021-10-27,24.14%,+1.84%,15.50%,35%,0.41678926001849,704966,0.83242384206079,7951325,148.85
2021-10-26,22.30%,-0.60%,10.17%,20%,0.35272686253811,803467,0.82837967023075,7870306,149.32
2021-10-25,22.90%,-0.17%,11.91%,26%,0.5412612072264,596166,0.82394070743647,8129705,148.64
2021-10-22,23.07%,+0.61%,12.40%,27%,0.45704765508902,1105006,0.80605557558061,8192241,148.69
2021-10-21,22.46%,-0.21%,10.64%,21%,0.5194655814401,1058130,0.80428718167856,8073117,149.48
2021-10-20,22.67%,-0.45%,11.25%,23%,0.395686030507,1258391,0.80424720432496,7990982,149.26
2021-10-19,23.12%,+0.26%,12.55%,27%,0.32093238484139,1561457,0.79704530337406,7888957,148.76
2021-10-18,22.86%,+0.14%,11.80%,26%,0.42179024759234,1233022,0.78615353047662,8818031,146.55
2021-10-15,22.72%,-1.39%,11.38%,24%,0.50317523686617,1295238,0.78872292029629,8977400,144.84
2021-10-14,24.11%,-2.16%,15.41%,32%,0.59130795659421,1169492,0.78258986314573,8918142,143.76
2021-10-13,26.26%,-1.46%,21.69%,43%,0.51493221708692,1167887,0.78979648578435,8799819,140.91
2021-10-12,27.72%,+0.96%,25.93%,48%,0.46043079568249,978512,0.80241212030997,8669678,141.51
2021-10-11,26.76%,+0.25%,23.13%,44%,0.7440710828275,1032661,0.80416798782485,8978792,142.81
2021-10-08,26.51%,-0.50%,22.39%,43%,0.61638795936948,1088293,0.81468926736022,8995872,142.9
2021-10-07,27.01%,-1.60%,23.84%,45%,0.59123569482289,1167967,0.81572953463464,8893367,143.29
2021-10-06,28.61%,-0.40%,28.49%,53%,0.50868015997383,1079260,0.81981780887781,8788690,142
2021-10-05,29.00%,-2.74%,29.64%,54%,0.5834320205352,1021529,0.81490328874665,8687815,141.11
2021-10-04,31.75%,+3.88%,37.62%,74%,0.58080301604377,1127092,0.78600942287911,8943619,139.14
2021-10-01,27.87%,-2.53%,26.34%,50%,0.47628257709853,1538781,0.79370047666134,8872143,142.65
2021-09-30,30.39%,+1.00%,33.69%,64%,0.62028133617005,1008327,0.79638200006275,8760267,141.5
2021-09-29,29.39%,-0.42%,30.77%,59%,0.60626492220198,852395,0.79703863889857,8692213,142.83
2021-09-28,29.81%,+5.03%,32.00%,60%,0.65848755111662,1210205,0.78805297026489,8510644,141.91
2021-09-27,24.78%,+2.57%,17.38%,39%,0.52971571282306,799330,0.77672309357757,8765920,145.37
2021-09-24,22.21%,-0.33%,9.92%,21%,0.66212429272187,1024319,0.77291365301309,8712876,146.92
2021-09-23,22.54%,-1.14%,10.86%,23%,0.62981620076227,905270,0.77318670559472,8635132,146.83
2021-09-22,23.69%,-2.39%,14.19%,31%,0.58481065723383,1035837,0.7844275524113,8535488,145.85
2021-09-21,26.08%,-1.96%,21.15%,43%,0.69159203070737,925470,0.78471815904671,8409658,143.43
2021-09-20,28.04%,+4.58%,26.84%,51%,0.62391240611788,1489951,0.79901347358389,9695265,142.94
2021-09-17,23.46%,+1.52%,13.54%,30%,0.4857446327764,1670182,0.80507014339822,9792816,146.06
2021-09-16,21.94%,-0.47%,9.12%,20%,0.56802664586952,1113854,0.80644755380392,9704668,148.79
2021-09-15,22.41%,-1.61%,10.49%,22%,0.50508724095115,1416999,0.80720838700632,9615798,149.03
2021-09-14,24.03%,-0.38%,15.18%,31%,0.49011885957128,1855572,0.8084831542738,9471180,148.12
2021-09-13,24.41%,-2.36%,16.30%,34%,0.47428914693719,1506896,0.78082089691956,9797220,149.55
2021-09-10,26.77%,+2.56%,23.15%,43%,0.57388014202202,3071915,0.7908114340607,9485142,148.97
2021-09-09,24.20%,-0.40%,15.70%,32%,0.26503262136253,1189748,0.79578013267395,9402694,154.07
2021-09-08,24.61%,+0.57%,16.87%,35%,0.40283329420505,1380308,0.8125524007113,9257209,155.11
2021-09-07,24.03%,+2.20%,15.21%,32%,0.40059343629775,1755473,0.82293957056345,9497836,156.69
2021-09-03,21.84%,-0.96%,8.82%,18%,0.47487497669057,1305021,0.80248040767699,9480070,154.3
2021-09-02,22.80%,+0.65%,11.62%,26%,0.47257595211484,1594196,0.80379689280192,9342573,153.65
2021-09-01,22.15%,-1.07%,9.74%,20%,0.41425157391867,1777116,0.79788922912501,9232154,152.51
2021-08-31,23.22%,+0.77%,12.85%,28%,0.49950355160733,1255002,0.80762566899957,9027664,151.83
2021-08-30,22.46%,+2.43%,10.62%,22%,0.28891552642286,2293553,0.80685137506524,9097952,153.12
2021-08-27,20.02%,-1.72%,3.54%,2%,0.46865248095943,1272113,0.79581304484391,9084844,148.6
2021-08-26,21.74%,+1.10%,8.53%,16%,0.50990815910729,963412,0.79198899238693,8992819,147.54
2021-08-25,20.64%,-0.61%,5.34%,9%,0.39364664671495,1286655,0.79505401793457,8797829,148.36
2021-08-24,21.25%,-0.63%,7.10%,12%,0.37628657423398,976262,0.79777591426629,8656798,149.62
2021-08-23,21.87%,-1.37%,8.92%,17%,0.38658494672929,1016694,0.82340713386619,9292803,149.71
2021-08-20,23.24%,-2.53%,12.89%,26%,0.52406470337229,1439377,0.79492164195835,9447168,148.19
2021-08-19,25.77%,+0.42%,20.25%,35%,0.43184271196504,1775001,0.78658789974468,9320772,146.7
2021-08-18,25.35%,+1.06%,19.02%,34%,0.32159304457711,1623133,0.79541871589301,9194043,146.36
2021-08-17,24.29%,+1.55%,15.95%,29%,0.345166894509,1983723,0.79553772411107,9074188,150.19
2021-08-16,22.74%,+2.59%,11.45%,22%,0.32349799463893,2495384,0.81378786438161,9194711,151.12
2021-08-13,20.15%,-0.78%,3.91%,4%,0.33499658665907,1593779,0.81069066872746,9180017,149.1
2021-08-12,20.93%,+1.30%,6.19%,9%,0.43280999502067,2017140,0.79716485336241,8957722,148.89
2021-08-11,19.63%,-0.61%,2.41%,1%,0.55196674496799,808674,0.78993046781089,8853866,145.86
2021-08-10,20.24%,+0.53%,4.17%,4%,0.31379955860583,1019741,0.79552534152745,8757937,145.6
2021-08-09,19.70%,-0.06%,2.62%,1%,0.3458558398634,796067,0.78527516739238,9088627,146.09
2021-08-06,19.76%,-1.14%,2.79%,1%,0.42113616313513,1306432,0.7857992088354,9024197,146.14
2021-08-05,20.91%,-0.95%,6.11%,6%,0.2237738525514,1259557,0.76281089431818,9091981,147.06
2021-08-04,21.85%,+0.57%,8.87%,14%,0.35514911408461,1038486,0.7790790280211,8922092,146.95
2021-08-03,21.29%,-0.10%,7.22%,8%,0.36016288522526,1278953,0.78002042680503,8776882,147.36
2021-08-02,21.39%,+0.06%,7.53%,10%,0.52267547112632,954649,0.74942876165765,9296279,145.52
2021-07-30,21.34%,-0.06%,7.36%,8%,0.58448616922639,1459410,0.74620141748748,9384853,145.86
2021-07-29,21.39%,-2.21%,7.53%,9%,0.44945214883246,1089501,0.74563705293574,9318146,145.64
2021-07-28,23.60%,-4.01%,13.95%,20%,0.47996231376223,2192872,0.75081036916796,9055776,144.98
2021-07-27,27.61%,+0.91%,25.60%,35%,0.4664139014592,1558666,0.74135777454649,8766204,146.77
2021-07-26,26.70%,+0.72%,22.94%,30%,0.36153607852904,1120728,0.75465405317892,9136331,148.99
2021-07-23,25.97%,-1.81%,20.84%,29%,0.345359221502,1626394,0.7112806206877,9364119,148.56
2021-07-22,27.78%,-0.43%,26.10%,34%,0.32749616612094,1793596,0.70411834781645,9286702,146.8
2021-07-21,28.21%,-0.58%,27.35%,37%,0.38778807802457,1169786,0.70751532424649,9142481,145.4
2021-07-20,28.79%,-1.47%,29.02%,39%,0.42579723352679,1545741,0.69881090176106,9026241,146.15
2021-07-19,30.26%,+2.24%,33.29%,49%,0.45286996917854,1788897,0.78277213343655,10029154,142.45
2021-07-16,28.02%,+0.21%,26.78%,36%,0.48413418325827,2513123,0.71400968650092,10541163,146.39
2021-07-15,27.81%,-0.21%,26.17%,35%,0.39051905821533,2552053,0.71811232512209,10353082,148.48
2021-07-14,28.01%,+0.42%,26.76%,35%,0.28690228768591,3414247,0.71260803994216,10040812,149.15
2021-07-13,27.59%,+0.08%,25.53%,35%,0.32940792845885,2352386,0.69898927924491,9885773,145.64
2021-07-12,27.51%,-1.63%,25.29%,34%,0.31251125749427,1632260,0.70885475446861,10075247,144.5
2021-07-09,29.14%,0.00%,30.04%,40%,0.25484887568511,2709614,0.68515994299764,10114089,145.11
2021-07-08,29.13%,+0.92%,30.03%,40%,0.33399271622082,2342067,0.67924984441209,9953782,143.24
2021-07-07,28.21%,+1.39%,27.35%,36%,0.23530345284624,3098020,0.68559017543663,9619117,144.57
2021-07-06,26.82%,+2.58%,23.30%,33%,0.22861848019781,2835778,0.72786043746332,9500435,142.02
2021-07-02,24.24%,-0.25%,15.81%,24%,0.27001378427927,2747464,0.6899011217887,9483306,139.96
2021-07-01,24.50%,+0.71%,16.55%,25%,0.42885752250615,1128013,0.68398665086959,9309836,137.27
2021-06-30,23.79%,+0.74%,14.49%,23%,0.33638282180745,1177821,0.68962558089192,9155417,136.96
2021-06-29,23.05%,+0.36%,12.36%,20%,0.29052386016939,1329890,0.69397432017476,8983798,136.33
2021-06-28,22.70%,+2.14%,11.32%,18%,0.28094173242643,1072325,0.69261517836407,9226706,134.78
2021-06-25,20.56%,+0.23%,5.10%,7%,0.42001166633175,1017569,0.6787988742733,9258005,133.11
2021-06-24,20.33%,+0.27%,4.44%,3%,0.26640242026146,1247010,0.68474159391128,9108702,133.41
2021-06-23,20.06%,-0.41%,3.66%,1%,0.35267765022753,1245505,0.69783080057303,8889820,133.7
2021-06-22,20.47%,+0.25%,4.84%,3%,0.33384161666201,1578899,0.70894328353,8618377,133.98
2021-06-21,20.22%,-1.41%,4.12%,2%,0.40828918230582,1067755,0.74508324439756,10201720,132.3
2021-06-18,21.63%,+1.53%,8.22%,7%,0.48615286438945,1369368,0.73500290528382,10594129,130.46
2021-06-17,20.10%,-1.26%,3.76%,1%,0.42313712459065,1892983,0.72533002111539,10417974,131.79
2021-06-16,21.35%,+0.28%,7.41%,5%,0.38138985613226,1569799,0.73282518093118,10287894,130.15
2021-06-15,21.07%,+0.53%,6.59%,3%,0.4005114911066,1043762,0.73417698388722,10154756,129.64
2021-06-14,20.53%,+1.73%,5.03%,2%,0.30346621143054,1794319,0.73998095353852,10335854,130.48
2021-06-11,18.80%,-1.54%,0.00%,0%,0.45207965887682,1159201,0.72815740861573,10316030,127.35
