Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI",Last
2023-01-09,80.12%,-1.58%,66.47%,93%,0.94434125258961,2668237,0.64016488552562,11908901,119.77
2023-01-06,81.70%,+0.42%,69.82%,95%,1.0154012705421,5221945,0.63014172115185,11517067,113.06
2023-01-05,81.28%,-1.88%,68.94%,94%,1.2177291493866,2628304,0.64344626301785,11370464,110.34
2023-01-04,83.17%,-4.51%,72.91%,96%,1.5155511210971,3292708,0.63930031326799,11150265,113.64
2023-01-03,87.67%,+0.35%,82.43%,98%,0.97151435524584,3524837,0.6695650746782,11698751,108.1
2022-12-30,87.32%,-1.67%,81.69%,98%,0.90654467963976,2906800,0.66042358542965,11649942,123.18
2022-12-29,88.99%,-6.31%,85.22%,99%,0.90363130388303,3504412,0.64890317467612,11409912,121.82
2022-12-28,95.30%,-0.69%,98.54%,99%,1.7089275415581,4894344,0.64888896406851,11015068,112.71
2022-12-27,95.99%,+13.20%,100.00%,100%,1.1108400190713,3586085,0.61843137519645,11507251,109.1
2022-12-23,82.79%,-2.36%,92.01%,98%,0.87974574661701,4414331,0.64448585394791,11266070,123.15
2022-12-22,85.14%,+12.22%,98.36%,99%,1.0198900454448,4873621,0.66139768682114,10702797,125.35
2022-12-21,72.92%,-1.63%,65.42%,88%,1.258140969616,3074617,0.67362870097616,10443741,137.57
2022-12-20,74.55%,+6.58%,69.81%,91%,0.8400139791463,2911559,0.68657907079514,9953596,137.8
2022-12-19,67.97%,+1.08%,52.07%,73%,0.73416828933051,2422425,0.62310216397518,10885260,149.87
2022-12-16,66.89%,+1.26%,49.16%,66%,1.0870238605336,3336452,0.67074775172262,10871711,150.23
2022-12-15,65.63%,-1.04%,45.76%,61%,0.85421077768668,2383740,0.66098418315891,10695220,157.67
2022-12-14,66.67%,-0.23%,48.57%,65%,1.3571422938701,3287999,0.67726007808295,10476465,156.8
2022-12-13,66.90%,-0.20%,49.20%,66%,0.72800294260471,2861013,0.70009405896362,10141753,160.95
2022-12-12,67.10%,+5.83%,49.74%,68%,0.79797846275508,1550600,0.71120005031155,10421299,167.82
2022-12-09,61.28%,-2.76%,34.04%,42%,0.93797906806508,2803653,0.70194701337828,10376211,179.05
2022-12-08,64.03%,-0.08%,41.47%,56%,0.94881015278293,2150436,0.69729331038126,10242493,173.44
2022-12-07,64.12%,+1.43%,41.70%,56%,1.2234884309443,1906648,0.70000455545102,10113186,174.04
2022-12-06,62.69%,+0.57%,37.85%,50%,0.79508843127039,1636627,0.70474006497623,9909475,179.82
2022-12-05,62.12%,+6.83%,36.32%,46%,0.77437231972703,1599586,0.71629582488593,10167182,182.45
2022-12-02,55.29%,-2.45%,17.92%,17%,0.69962609183392,2233239,0.70754499779049,10116183,194.86
2022-12-01,57.74%,-0.38%,24.51%,25%,0.61780842004979,1864542,0.71172380264379,9999240,194.7
2022-11-30,58.12%,-3.22%,25.54%,27%,0.93124057711115,2041835,0.7089626154298,9874521,194.7
2022-11-29,61.34%,-0.31%,34.21%,41%,0.77912181394631,1486974,0.71728616058652,10272586,180.83
2022-11-28,61.65%,+0.14%,35.05%,43%,0.76967000254773,1583706,0.712302166263,10099064,182.92
2022-11-25,61.51%,+0.11%,34.68%,42%,0.5579428897993,1777429,0.73342537756514,9824301,182.86
2022-11-23,61.40%,-3.62%,34.37%,42%,0.77058564350864,2957650,0.72427449085508,9634901,183.2
2022-11-22,65.02%,-4.75%,44.12%,55%,1.1482817103034,2437101,0.73019962643458,9412305,169.91
2022-11-21,69.77%,+6.33%,56.93%,75%,0.76490671479533,2374299,0.72127100087445,9954167,167.87
2022-11-18,63.44%,-1.06%,39.86%,49%,0.80135916753493,2697067,0.75939306242456,9869384,180.19
2022-11-17,64.50%,-0.50%,42.73%,54%,0.8300374377643,1946975,0.76750422313844,9698354,183.17
2022-11-16,65.00%,+0.95%,44.08%,55%,1.1046744977913,1767171,0.78631686055504,9643219,186.92
2022-11-15,64.05%,-0.41%,41.52%,53%,0.66382473705313,1966937,0.79000050428464,9548380,194.42
2022-11-14,64.46%,+1.85%,42.62%,54%,0.79824960287763,1763734,0.79429826790808,9954512,190.95
2022-11-11,62.61%,-3.10%,37.64%,47%,0.73466052074509,3333511,0.798303944313,9846027,195.97
2022-11-10,64.53%,-3.44%,42.80%,55%,0.89216506153439,2918763,0.79342800854146,9636659,190.72
2022-11-09,67.97%,+6.60%,52.07%,71%,1.0386614675483,2825332,0.81045739207587,9427287,177.59
2022-11-08,61.37%,-0.55%,34.29%,42%,1.2263481876016,2807690,0.82709094203922,9245568,191.3
2022-11-07,61.92%,+5.87%,35.77%,45%,0.90805131038102,2006730,0.82490190712947,9443298,197.08
2022-11-04,56.05%,+0.99%,19.96%,19%,1.1679322727215,3258335,0.8604727680229,9375166,207.47
2022-11-03,55.06%,-0.91%,17.28%,16%,1.1247113190761,1831737,0.85152405193122,9213691,215.31
2022-11-02,55.97%,+1.92%,19.74%,18%,0.94863409292069,1688622,0.85888016539777,9131338,214.98
2022-11-01,54.05%,-0.94%,14.57%,12%,0.67424151691826,1397918,0.85861034927054,9028670,227.82
2022-10-31,55.00%,+0.39%,17.12%,15%,0.65399486638847,1165681,0.8858425199733,9581319,227.54
2022-10-28,54.61%,-3.62%,16.07%,13%,0.77874575442797,2511171,0.86285717064631,9576483,228.52
2022-10-27,58.23%,+0.68%,25.83%,25%,0.82308004942624,1780801,0.86910688487317,9470316,225.09
2022-10-26,57.55%,-1.81%,23.99%,23%,0.85105679406983,1948017,0.86846059084134,9309646,224.64
2022-10-25,59.36%,-3.27%,28.87%,31%,0.80143558416921,1821282,0.86140328135618,9132763,222.415
2022-10-24,62.63%,+2.38%,38.90%,46%,0.88566629473899,1882653,0.81124146579252,10242105,211.25
2022-10-21,60.25%,-3.22%,48.70%,36%,0.88704831060342,2508325,0.85680848758287,10366961,214.27
2022-10-20,63.47%,-10.59%,55.25%,50%,0.85813424200385,3487770,0.87950491546987,10084119,207.28
2022-10-19,74.06%,+3.52%,76.52%,90%,0.85116169510131,1595333,0.88648152802843,9764385,222.04
2022-10-18,70.55%,-1.26%,69.46%,79%,0.82845154673957,1365718,0.88615727203097,9564530,220.19
2022-10-17,71.81%,-3.31%,72.04%,85%,0.79889580070038,1442441,0.84409552452089,9869614,219.35
2022-10-14,75.12%,+5.38%,78.74%,92%,0.89388099361348,3163821,0.89037675049195,9772796,204.99
2022-10-13,69.74%,-2.00%,67.98%,77%,0.80285333169108,2839622,0.89930921820026,9598803,221.72
2022-10-12,71.74%,-0.50%,71.97%,85%,1.1685125457131,1707747,0.89847632574961,9479210,217.24
2022-10-11,72.24%,+1.01%,72.98%,87%,0.84820884222938,1655193,0.90854464769489,9352031,216.5
2022-10-10,71.23%,+1.14%,70.95%,83%,0.72159002792694,1476427,0.85773279846181,9866757,222.96
2022-10-07,70.08%,+1.63%,68.67%,79%,0.99500680390845,3086086,0.90544699972529,9710539,223.07
2022-10-06,68.45%,+0.97%,65.40%,76%,0.8268182655128,1984290,0.90656306007504,9562388,238.13
2022-10-05,67.48%,+1.65%,63.45%,72%,1.1251322504607,2643350,0.93456830443826,9424205,240.81
2022-10-04,65.82%,-4.19%,60.15%,62%,1.0084643816526,2486027,0.92317849336221,9206517,249.44
2022-10-03,70.01%,-1.60%,68.53%,79%,0.81310128360743,2503523,0.91976393031631,9507508,242.4
2022-09-30,71.62%,+0.51%,71.74%,85%,0.93676961116705,2827703,0.94867596935838,9439895,265.25
2022-09-29,71.11%,+7.08%,70.72%,83%,0.9390724820885,2423637,0.9634460909321,9245365,268.21
2022-09-28,64.03%,-1.56%,56.56%,58%,0.85994115844936,1469201,0.9640462098117,9120080,287.81
2022-09-27,65.58%,+0.87%,59.67%,63%,0.90424296770178,1707369,0.96148087512211,8985691,0
2022-09-26,64.72%,+2.11%,57.93%,60%,1.0111820154016,1585274,0.92008081233998,9362291,276.01
2022-09-23,62.61%,+4.20%,53.71%,54%,1.0890222449485,3247876,0.96338971666857,9307500,275.33
2022-09-22,58.41%,+1.70%,45.32%,35%,0.95830297693216,2588479,0.97107766647126,9145485,288.59
2022-09-21,56.71%,+0.53%,41.92%,31%,0.92583875254898,1708452,0.96203369497548,8975692,300.8
2022-09-20,56.18%,+2.68%,40.87%,29%,0.91100454841718,1633112,0.96767441620961,8788787,308.73
2022-09-19,53.50%,+0.07%,35.50%,21%,0.94959716420678,1461342,1.0554198393069,10562782,309.07
2022-09-16,53.43%,+0.24%,35.36%,21%,0.97498474979026,2415276,0.97733160375866,10937066,303.35
2022-09-15,53.19%,+0.30%,34.88%,20%,0.92165587119298,2206084,0.96840398168813,10792761,303.75
2022-09-14,52.89%,+0.40%,34.28%,19%,0.95899798531503,2220869,0.96057765036214,10627468,302.71
2022-09-13,52.49%,+3.43%,33.48%,18%,0.89238314006805,1917039,0.95823003874426,10449654,292.13
2022-09-12,49.06%,+0.41%,26.62%,11%,0.76184834747079,1338448,1.0010987307413,10778348,304.42
2022-09-09,48.64%,-2.49%,25.79%,11%,0.80294689000963,2716574,0.96250175300739,10719267,299.68
2022-09-08,51.13%,-2.72%,30.77%,15%,0.97962634648025,1884826,0.95942989652583,10598523,289.26
2022-09-07,53.86%,-3.05%,36.22%,23%,0.98086421083124,1654810,0.96733238695917,10445329,283.7
2022-09-06,56.90%,+5.70%,42.31%,31%,1.0007062562533,1427748,0.95037918435971,10818570,274.42
2022-09-02,51.20%,+0.75%,30.91%,16%,0.64658233268507,184572,0.79022674406871,2749876,270.21
2022-09-01,50.45%,+0.30%,29.41%,15%,0.72421724716572,210639,0.80134751999404,2709133,277.16
2022-08-31,50.15%,-0.95%,28.81%,15%,0.86748998664887,179040,0.80447290075927,2695998,275.61
2022-08-30,51.10%,-0.23%,30.71%,16%,0.6111633164013,245182,0.79596264280557,2661455,277.7
2022-08-29,51.33%,-1.19%,31.17%,17%,0.62238648011267,194688,0.75708639252147,2737082,284.82
2022-08-26,52.52%,+2.83%,33.54%,19%,0.3981211554824,400942,0.7644369792438,2716506,288.09
2022-08-25,49.69%,-2.52%,27.88%,15%,0.34838289710484,387354,0.9376829408947,3729656,296.07
2022-08-24,52.21%,-1.20%,32.92%,19%,0.68570668611359,956974,0.92931463919945,3683980,891.29
2022-08-23,53.41%,+1.21%,35.32%,22%,0.68143156350869,907968,0.93072786096115,3568099,889.36
2022-08-22,52.20%,+2.48%,32.90%,19%,1.0237285918018,773378,0.89483232658434,4145391,869.74
2022-08-19,49.72%,-1.10%,27.94%,17%,0.83679401949568,1742043,0.88122620645459,4197834,890
2022-08-18,50.82%,-2.76%,30.14%,18%,0.68373499653025,982653,0.88082414360282,4140561,908.61
2022-08-17,53.58%,-0.48%,35.66%,22%,0.79723416273348,1126359,0.87639498887314,4087749,911.99
2022-08-16,54.06%,-0.86%,36.62%,24%,0.58701982854525,1261065,0.87748853965852,4007565,919.69
2022-08-15,54.92%,+0.86%,38.34%,26%,0.5956009544052,1322750,0.88183633875584,4213552,927.96
2022-08-12,54.06%,-0.74%,36.62%,24%,0.7308921136498,2155113,0.86326105104427,4149242,900.09
2022-08-11,54.80%,-0.12%,38.10%,25%,0.8085929487762,1393170,0.86421323057161,4063612,859.89
2022-08-10,54.92%,-2.11%,38.33%,26%,0.69161855183875,1438253,0.86505610535028,3972922,883.07
2022-08-09,57.02%,+1.13%,42.55%,32%,1.0316228254418,1194580,0.8662322463427,3905272,850
2022-08-08,55.89%,+2.10%,40.29%,29%,0.70818583581493,1313009,0.84052238489809,4170609,871.27
2022-08-05,53.79%,-2.78%,36.09%,26%,0.78685750859336,2576829,0.86150104071416,4089809,864.51
2022-08-04,56.57%,-0.79%,41.65%,31%,0.55277509301407,1195289,0.86802254552112,4019822,925.9
2022-08-03,57.37%,-1.34%,43.23%,33%,0.52709036172295,1228054,0.87100110700137,3912703,922.19
2022-08-02,58.71%,+1.40%,45.92%,37%,0.67648503140654,1307546,0.8651802382807,3833518,901.76
2022-08-01,57.30%,+4.10%,43.11%,33%,0.56743201608497,1687002,1.0070735434894,3964751,891.83
2022-07-29,53.21%,+0.29%,34.92%,27%,0.64804640119555,2236455,0.91728372960446,3898390,891.47
2022-07-28,52.92%,+0.32%,34.34%,26%,0.71126057351241,1477232,0.92540159058876,3784011,842.7
2022-07-27,52.60%,-5.60%,33.70%,26%,0.81960829125857,1210196,0.91854181145038,3677177,824.46
2022-07-26,58.19%,+0.87%,44.88%,35%,1.0137240910072,849415,0.9149753171629,3604131,776.58
2022-07-25,57.32%,+0.32%,43.15%,34%,1.132399289658,836939,1.0122397066209,3918865,805.3
2022-07-22,57.01%,-2.16%,42.52%,34%,0.80277007774058,2235242,0.98465940903936,3870713,816.73
2022-07-21,59.16%,-4.95%,46.83%,39%,0.85759656384874,2145981,0.94969258209155,3652131,815.12
2022-07-20,64.11%,+0.31%,56.72%,60%,0.97919283467505,928093,0.91109887856676,3457906,742.5
2022-07-19,63.81%,-2.55%,56.11%,59%,0.95862562379212,659765,0.90482984785277,3364280,736.59
2022-07-18,66.35%,+1.22%,61.20%,67%,0.91394798932983,745477,0.87378097792928,3869695,721.64
2022-07-15,65.13%,-3.17%,58.76%,61%,0.75365875955377,1266082,0.87387862389911,3888122,720.2
2022-07-14,68.30%,-1.28%,65.09%,77%,0.8720496040429,1116496,0.87561274449982,3842324,714.94
2022-07-13,69.57%,-1.24%,67.64%,79%,0.96896646828971,1235048,0.8647858519122,3749372,711.12
2022-07-12,70.81%,-1.04%,70.12%,83%,0.90995297186216,966589,0.86277676828858,3681307,699.21
2022-07-11,71.86%,+4.94%,72.21%,86%,0.89001389609857,1059521,0.94016433882549,3873509,703.03
2022-07-08,66.92%,-1.25%,62.34%,71%,0.86097886430654,1920439,0.89235207835096,3822625,752.29
2022-07-07,68.17%,-3.12%,64.85%,78%,0.85277608814494,1203165,0.88748901006754,3714031,733.63
2022-07-06,71.29%,-2.14%,71.08%,85%,0.92040522579038,871236,0.88653079673991,3639399,695.2
2022-07-05,73.43%,-2.22%,75.35%,89%,1.0388038398583,1031333,0.86660477491009,3836248,699.2
2022-07-01,75.65%,-1.65%,79.80%,92%,0.87380026841905,1401760,0.87113141392193,3777790,681.79
2022-06-30,77.30%,+1.07%,83.10%,95%,0.99835339106962,1332552,0.86434232339978,3688564,673.42
2022-06-29,76.24%,+1.48%,80.97%,94%,1.0726713075336,1047754,0.86317273384423,3621365,685.47
2022-06-28,74.76%,+2.67%,78.02%,93%,0.89440571201419,991244,0.86285390475791,3550376,697.99
2022-06-27,72.09%,+2.02%,72.68%,88%,0.87372080193727,845717,0.89306146502327,3752027,734.76
2022-06-24,70.07%,-2.80%,68.63%,84%,0.83063956124936,1550127,0.86404290118939,3680014,737.12
2022-06-23,72.87%,-1.55%,74.24%,90%,1.0060245023573,1428807,0.86539540825555,3609611,705.21
2022-06-22,74.42%,-1.66%,77.34%,92%,0.9145273059315,1147941,0.86085476486667,3518266,708.26
2022-06-21,76.08%,-0.46%,80.65%,94%,0.894724674515,1270339,0.99549748844839,4442602,711.11
2022-06-17,76.54%,-6.62%,81.58%,95%,0.99023644245134,1462780,0.9922990564421,4661926,650.28
